ID	Unnamed: 0	Block	Row	Column	Name
134	133	1	9	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
135	134	1	9	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
136	135	1	10	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
137	136	1	10	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
138	137	1	10	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
139	138	1	10	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
140	139	1	10	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
141	140	1	10	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
142	141	1	10	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
143	142	1	10	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
144	143	1	10	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
145	144	1	10	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
146	145	1	10	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
147	146	1	10	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
148	147	1	10	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
149	148	1	10	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
150	149	1	10	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
151	150	1	11	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
152	151	1	11	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
153	152	1	11	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
154	153	1	11	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
155	154	1	11	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
156	155	1	11	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
157	156	1	11	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
158	157	1	11	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
159	158	1	11	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
160	159	1	11	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
161	160	1	11	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
162	161	1	11	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
163	162	1	11	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
164	163	1	11	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
165	164	1	11	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
166	165	1	12	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
167	166	1	12	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
168	167	1	12	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
169	168	1	12	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
170	169	1	12	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
171	170	1	12	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
172	171	1	12	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
173	172	1	12	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
174	173	1	12	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
175	174	1	12	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
176	175	1	12	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
177	176	1	12	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
178	177	1	12	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
179	178	1	12	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
180	179	1	12	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
181	180	1	13	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
182	181	1	13	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
183	182	1	13	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
184	183	1	13	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
185	184	1	13	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
186	185	1	13	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
187	186	1	13	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
188	187	1	13	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
189	188	1	13	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
190	189	1	13	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
191	190	1	13	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
192	191	1	13	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
193	192	1	13	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
194	193	1	13	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
195	194	1	13	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
196	195	1	14	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
197	196	1	14	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
198	197	1	14	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
199	198	1	14	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
200	199	1	14	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
201	200	1	14	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
202	201	1	14	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
203	202	1	14	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
204	203	1	14	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
205	204	1	14	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
206	205	1	14	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
207	206	1	14	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
208	207	1	14	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
209	208	1	14	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
210	209	1	14	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
211	210	1	15	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
212	211	1	15	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
213	212	1	15	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
214	213	1	15	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
215	214	1	15	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
216	215	1	15	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
217	216	1	15	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
218	217	1	15	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
219	218	1	15	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
220	219	1	15	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
221	220	1	15	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
222	221	1	15	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
223	222	1	15	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
224	223	1	15	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
225	224	1	15	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
226	225	1	16	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
227	226	1	16	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
228	227	1	16	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
229	228	1	16	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
230	229	1	16	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
231	230	1	16	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
232	231	1	16	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
233	232	1	16	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
234	233	1	16	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
235	234	1	16	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
236	235	1	16	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
237	236	1	16	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
238	237	1	16	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
239	238	1	16	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
240	239	1	16	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
241	240	1	17	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
242	241	1	17	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
243	242	1	17	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
244	243	1	17	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
245	244	1	17	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
246	245	1	17	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
247	246	1	17	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
248	247	1	17	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
249	248	1	17	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
250	249	1	17	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
251	250	1	17	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
252	251	1	17	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
253	252	1	17	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
254	253	1	17	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
255	254	1	17	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
256	255	1	18	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
257	256	1	18	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
258	257	1	18	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
259	258	1	18	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
260	259	1	18	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
261	260	1	18	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
262	261	1	18	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
263	262	1	18	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
264	263	1	18	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
265	264	1	18	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
266	265	1	18	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
267	266	1	18	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
268	267	1	18	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
269	268	1	18	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
270	269	1	18	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
271	270	1	19	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
272	271	1	19	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
273	272	1	19	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
274	273	1	19	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
275	274	1	19	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
276	275	1	19	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
277	276	1	19	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
278	277	1	19	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
279	278	1	19	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
280	279	1	19	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
281	280	1	19	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
282	281	1	19	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
283	282	1	19	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
284	283	1	19	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
285	284	1	19	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
286	285	1	20	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
287	286	1	20	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
288	287	1	20	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
289	288	1	20	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
290	289	1	20	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
291	290	1	20	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
292	291	1	20	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
293	292	1	20	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
294	293	1	20	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
295	294	1	20	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
296	295	1	20	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
297	296	1	20	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
298	297	1	20	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
299	298	1	20	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
300	299	1	20	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
301	300	1	21	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
302	301	1	21	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
303	302	1	21	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
304	303	1	21	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
305	304	1	21	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
306	305	1	21	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
307	306	1	21	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
308	307	1	21	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
309	308	1	21	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
310	309	1	21	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
311	310	1	21	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
312	311	1	21	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
313	312	1	21	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
314	313	1	21	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
315	314	1	21	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
316	315	1	22	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
317	316	1	22	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
318	317	1	22	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
319	318	1	22	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
320	319	1	22	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
321	320	1	22	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
322	321	1	22	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
323	322	1	22	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
324	323	1	22	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
325	324	1	22	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
326	325	1	22	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
327	326	1	22	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
328	327	1	22	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
329	328	1	22	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
330	329	1	22	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
331	330	1	23	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
332	331	1	23	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
333	332	1	23	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
334	333	1	23	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
335	334	1	23	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
336	335	1	23	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
337	336	1	23	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
338	337	1	23	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
339	338	1	23	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
340	339	1	23	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
341	340	1	23	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
342	341	1	23	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
343	342	1	23	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
344	343	1	23	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
345	344	1	23	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
346	345	1	24	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
347	346	1	24	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
348	347	1	24	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
349	348	1	24	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
350	349	1	24	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
351	350	1	24	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
352	351	1	24	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
353	352	1	24	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
354	353	1	24	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
355	354	1	24	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
356	355	1	24	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
357	356	1	24	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
358	357	1	24	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
359	358	1	24	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
360	359	1	24	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
361	360	1	25	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
362	361	1	25	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
363	362	1	25	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
364	363	1	25	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
365	364	1	25	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
366	365	1	25	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
367	366	1	25	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
368	367	1	25	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
369	368	1	25	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
370	369	1	25	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
371	370	1	25	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
372	371	1	25	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
373	372	1	25	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
374	373	1	25	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
375	374	1	25	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
376	375	1	26	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
377	376	1	26	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
